,label,text
3944,0,"In all directions , I always hear our NUM issue with BB&T is lack of deposits . Damon has a good special assets contact that really likes him , but he keeps bring up this issue . Same issue when Meredith was there . Burr & Forman - results matter < outbind : / / NUM : / / URL > ALABAMA â ? ¢ FLORIDA â ? ¢ GEORGIA â ? ¢ MISSISSIPPI â ? ¢ TENNESSEE _____ CONFIDENTIAL : ATTORNEY/CLIENT PRIVILEGED ; ATTORNEY WORK PRODUCT All previous disclaimers apply to this message as well . To see a full list of disclaimers that apply to email from URL visit : URL . _____ From : Mills , Gail Sent : Tuesday , July NUM , NUM 8:21 AM To : Mixson , Dwight ; Price , Jay Subject : RE : Chambers BB&T closed a $ NUM loan as part of Jordy Henson 's transaction last week -- they did the documents in house and had David Kinman at Johnston Barton review them . For what that is worth . Gail Livingston Mills Attorney at Law Direct : ( NUM ) NUM Cell : ( NUM ) NUM Main : ( NUM ) NUM Fax : ( NUM ) NUM NUM North NUM Street , Suite NUM Birmingham , Alabama NUM URL < URL > _____ CONFIDENTIAL : ATTORNEY/CLIENT PRIVILEGED ; ATTORNEY WORK PRODUCT All previous disclaimers apply to this message as well . To see a full list of disclaimers that apply to email from URL visit : URL . _____ From : Mixson , Dwight Sent : Friday , July NUM , NUM 4:35 PM To : Thuston , Lee ; London , Gary ; Mills , Gail ; Price , Gene ; Price , Jay ; Hayslip , Victor Cc : Meszaros , Erin Subject : RE : Chambers I agree with your concerns . These were my initial thoughts on banking in no particular order : NUM . The way Chambers does this they are state by state and also really focus on the home city . Therefore I think that for our Alabama rating we get very little credit from those responding for our Mobile attorneys on the regulatory side of things ( Eric and Holly ) even though they are available to us . NUM . Eric and Holly have not had a high profile transaction of any kind since joining us . If we could get them involved with the acquisition , sale or merger of some banks it would greatly enhance our regulatory profile . Ability is there and is great but then what does a responder say when asked about what transactions they have been involved with at Burr ? NUM . Our forte has always been commercial real estate . For years and years the banks in Bham relied upon commercial real estate . SouthTrust , Regions and others were nationally among the highest in the country in terms of their percentage of loan assets in real estate . We represented them and got to do the highest profile deals in the state . With the downturn real estate lending became virtually non-existent . Ray when he was here filled a gap as a corporate lender attorney . To Ray 's credit he has many loyal bankers ; to his detriment he never grew the practice beyond himself . Our profile has thus been damaged by the lack of high profile lending transactions for the last couple of years due to there being no commercial real estate transactions and not ever having a high profile corporate lending practice beyond Ray . We have been working on it but it is not easy since there is a lot of competition for few deals . George Taylor has always done some . I have tried to get more of that and have gotten some deals . However my perception is that most of the higher profile deals in or around Birmingham have been done by ( NUM ) B of A , who does them out of Atlanta , although we met w / them and are working on that with Ed Snow , ( NUM ) Curtis Perry ( was w / Wells , now Synovus , and very tight w / Ray ) ( NUM ) BB&T ( I am guessing Balch here -- we have made no inroads on their lending work of any kind ) . ( NUM ) some Regions -- which had a decent group that I suspect Kay Bains at Bradley had monopolized due to old Amsouth connections , but the bankers in that group have now been scattered -- some to Iberia , NUM to Compass . ( NUM ) Compass -- again , I am guessing Balch though we are trying . On the regulatory side , we are new to the game and trying to find a spot . Larry Vinson and BABC and his proteges and Hamp Boles at Balch and his proteges are way out in front in terms of the regulatory side of banking . Our clients over the past NUM to NUM years are frankly not what they once were in the lending area so we have to reach out a find new ones . Balch , on the other hand , with Compass , has had better luck at least for now until they move it all to Texas . BABC , with Ray gone ( after the ratings were done ) , will find it harder to get a number of the corporate lending deals and they probably rise or fall w / the success or failure of Regions and their ties to old Amsouth via Kay Bains . We could really use some top down assistance w / the folks at BB&T to try to get into more commercial lending at that bank and probably need to work more on Wells , Regions , Iberia and others on the C&I side of lending since it appears those are the deals that will be done in the near future , not real estate lending . Dwight L. Mixson , Jr. . Attorney at Law Direct : ( NUM ) NUM Main : ( NUM ) NUM Fax : ( NUM ) NUM EMAIL NUM North NUM Street Suite NUM Birmingham , Alabama NUM URL < URL > _____ CONFIDENTIAL : ATTORNEY/CLIENT PRIVILEGED ; ATTORNEY WORK PRODUCT All previous disclaimers apply to this message as well . To see a full list of disclaimers that apply to email from URL visit : URL . _____ From : Thuston , Lee Sent : Friday , July NUM , NUM 3:38 PM To : London , Gary ; Mixson , Dwight ; Mills , Gail ; Price , Gene ; Price , Jay ; Hayslip , Victor Cc : Meszaros , Erin Subject : Chambers Again we were in Band NUM in Bankrupcy , Corporate , L & E , and Real Estate . We were Band NUM in Litigation which I can live with because we were not even rated a couple of years ago and I believe we will be in Band NUM next year . I am upset and do not understand how we could be in Band NUM in Banking since we have been in Band NUM since inception . We really need to work on the submission , esp with the regulatory expertise of Eric and Holly . Dwight , Gail and Jay are excellent in this area and it puzzles me how this happened - any insight would be appreciated and how we can improve our submission for next year . I want us to be the only firm in all categories as Band NUM . Also I want us to try and improve the ratings in other offices . W. Lee Thuston Attorney at Law Direct : ( NUM ) NUM Main : ( NUM ) NUM Fax : ( NUM ) NUM EMAIL NUM North NUM Street Suite NUM Birmingham , Alabama NUM URL < URL > ALABAMA â ? ¢ FLORIDA â ? ¢ GEORGIA â ? ¢ MISSISSIPPI â ? ¢ TENNESSEE _____ CONFIDENTIAL : ATTORNEY/CLIENT PRIVILEGED ; ATTORNEY WORK PRODUCT The information contained in this email is intended for the individual or entity above . This email is protected by the Electronic Communications Privacy Act , NUM U.S.C. Sections NUM and is legally protected by the attorney/client privilege and/or work product doctrine . If you are not the intended recipient , please do not read , copy , use , forward or disclose this communication to others ; also , please notify the sender by replying to this message , and then delete this message from your system . Thank you . Circular NUM Notice - Regulations adopted by the Internal Revenue Service require us to inform you that any federal tax advice contained in this communication ( including attachments ) ( I ) is not intended or written by Burr & Forman LLP to be used , and can not be used , by any taxpayer for the purpose of avoiding penalties that may be imposed on the taxpayer , and ( II ) is not written to support the promotion or marketing of any transaction ( s ) or matter ( s ) addressed in this communication ."
3945,1,"Joel "" Jay "" A. Price , Jr. . Attorney at Law Direct : ( 205 ) 458-5147 Main : ( 205 ) 251-3000 Fax : ( 205 ) 244-5699 JPRICE@burr.com 420 North 20th Street Suite 3400 Birmingham , Alabama 35203 www.burr.com < http://www.burr.com/ >"
3946,0,"Please see the attached flyer . If you donate a gently used suit ( or other professional clothing ) on the evening of August NUM , you will receive a NUM % discount on clothing and a NUM % discount on cosmetics purchased that evening at Gus Mayer . I hope you are able to attend ! Burr & Forman - results matter _____ CONFIDENTIAL : ATTORNEY/CLIENT PRIVILEGED ; ATTORNEY WORK PRODUCT The information contained in this email is intended for the individual or entity above . This email is protected by the Electronic Communications Privacy Act , NUM U.S.C. Sections NUM and is legally protected by the attorney/client privilege and/or work product doctrine . If you are not the intended recipient , please do not read , copy , use , forward or disclose this communication to others ; also , please notify the sender by replying to this message , and then delete this message from your system . Thank you . Circular NUM Notice - Regulations adopted by the Internal Revenue Service require us to inform you that any federal tax advice contained in this communication ( including attachments ) ( I ) is not intended or written by Burr & Forman LLP to be used , and can not be used , by any taxpayer for the purpose of avoiding penalties that may be imposed on the taxpayer , and ( II ) is not written to support the promotion or marketing of any transaction ( s ) or matter ( s ) addressed in this communication ."
3947,1,"Janine L. Smith Attorney at Law Direct : ( 205 ) 458-5412 Main : ( 205 ) 251-3000 Fax : ( 205 ) 244-5706 Jsmith@burr.com 420 North 20th Street , Suite 3400 Birmingham , Alabama 35203 www.burr.com"
3948,0,"Hi Adnan , Thank you very much for this email . Glad to hear you are using and benefitting from the tools ; I always love to hear negotiation success stories like this NUM . I ’m hoping to be in your region in the coming months . I ’ll look you up when I ’m there . Best Wishes , SD From : Adnan Baranbo [ mailto:adnanbaranbo@gmail.com] Sent : Friday , July NUM , NUM 11:46 AM To : Amy Federman Subject : Thanks Dear Stuart , Good morning , I would like to thank you very much for your new approach to negotiation . It 's very useful , helpful , effective and easy to use . I loved your book , I started NUM by reading your blog , and watched all your lectures and interviews over Youtube and your website . Then I purchased your book and an audiobook version of it , to completely comprehend it . I am writing to you just to let you know that I got back the price of your book after only reading NUM pages of the book , as on page NUM you were talking about Ben Friedman , who always asks companies whose services he uses if new customers are treated better than existing loyal customers like himself , with discounts or other promotions . I am subscribed to an audiobook website , where I pay them NUM USD per month , and in exchange I download NUM audiobook per month . I love the service , as I highly rely on audiobooks in getting new knowledge and skills . I always see them announcing offers , and sending promotions to others ( such as my wife ) that by subscribing to the service , people are entitled to get NUM audiobooks for free . When I tried to benefit from this offer , they regretted that it 's not available to current customers . After reading Ben 's story , I decided to cancel my subscription and wait till they contact me back asking about the reason for cancellation , to utilize Ben strategy . When I asked to cancel , t"
3949,1,"Stuart Diamond Practice Professor Department of Legal Studies and Business Ethics The Wharton School – Univ of Pennsylvania Philadelphia , PA 19104 215-972-5500 / o. www.gettingmore.com diamonds@wharton.upenn.edu Twitter : @Stuart_Diamond"
3950,0,Today is my last day with Commercial Solutions Inc. . I would like to thank everyone for the last NUM years as I head into a new endeavor . I would also like to wish everyone well in their lives and endeavors . It has been great working with everyone . Thank you for all your help and support through the years . Take care everyone . Thank you Clara Tomkow Red Deer --
3951,1,"CLARA TOMKOW COMMERCIAL SOLUTIONS INC # 3 , 7730 EDGAR INDUSTRIAL COURT , RED DEER , ALBERTA T4P 4E2 PHONE 403-340-3320 FAX 403-341-3340 www.csinet.ca"
3952,0,"Mark - Sorry to hear that there was an emergency - hope things are well for you . I left you a voice mail to give me a call . I can not extend payment to the NUM as we upload to the magazine prior to that . I will need something by the NUM -- if it helps we can remove the emblem/logo from the order now as it can be added later . If we did this the NUM payment would be only $ NUM . Please let me know what you would like to do . I need to have something figured out by tomorrow . Thanks and good luck , ----- Original Message ----- From : Mark Afman [ mailto:mafman@ulc.com] Sent : Saturday , July NUM , NUM 1:29 PM To : EMAIL Cc : EMAIL Subject : RE : Invoice from NUM Star Professional Dear Tim and Cassie , I am very sorry but I have had a family emergency come up that requires me to make a trip to Oregon and use up some funds that I had set aside for this marketing . If there is any way to that I can hold off on this NUM installment until after July NUM I would appreciate that . If not then I may have to cancel my order . Please do not run this through on the NUM as it will come back unpaid . Please let me know if this is still possible for sometime after the NUM . Thank you , Mark Afman"
3953,1,"Tim Manning Account Manager Five Star Professional 2117 Cliff Drive Eagan , MN 55122 Direct : 651-259-1152 Main : 1-888-438-5782 Fax : 651-259-1940 tim.manning@fivestarprofessional.com www.fivestarprofessional.com"
3954,0,"From : F OTIS [ mailto:fotis39835@msn.com] Sent : Friday , September NUM , NUM 8:43 AM To : EMAIL Subject : [ GPSEG Members ] : Thank you To All Members , I want to thank all of you for your kinds words and good wishes on my new assignment . I also want those of you who contacted me concerning available services know that I will review each of these services over the next few weeks and get back with you if I believe that your services would be beneficial for the company to review . Again , thank you for the kinds words and good wishes ."
3955,1,Frank J. Otis President/CEO BC-USA 717-355-8540 ( O ) 717-355-8547 ( F ) frank.otis@bcusa.net
3956,0,"Thank you for the Bind Request on JOSE L RODRIGUEZ for the BOP policy . We are in the process of reviewing your Bind Request and will upload the Binder to your Dashboard within NUM business day , if eligible . We appreciate the opportunity to bind this coverage for you ! Should you have any questions , please feel free to contract our office . Thank you ,"
3957,1,Karen Stein Commercial Lines Placement Specialist Email : NortheastTeam@neagencies.com Phone : 800-333-0980
3958,0,"I ' ve been getting a lot of e-mails from community members that are wondering if the Drumming System is being taken off the market for good . I just posted a new video to clear up any confusion - you can watch it here : - URL We ' ve still got NUM copies left from the last low-cost shipment of the Drumming System , so I decided to extend this promotion until they are all gone . We ' ve removed the countdown and will continue with the NUM % discount until the remaining stock runs out . - URL Sorry about any confusion from my previous video . I 'm not the best at explaining all the technical business stuff , so I totally understand how it could have come across a little confusing :) . To your drumming success , Brought to you by Jared Falk of Railroad Media Inc. . NUM Fore Rd , Abbotsford , BC . V4X 2T8 , Canada To unsubscribe or change subscriber options visit : URL"
3959,1,- Jared Falk Toll Free : 1-800-439-8921 Direct : 1-604-820-7606
3960,0,"Vacancy at FTB LTD. : Our private Entertainment Services firm is hiring for an outbound Customer service agent to manage the Quality Assurance department . This candidate will be handling existing customers and ensuring their satisfaction with the organization ’s goods and services . There is no sales or solicitation involved with this vacancy . This person will also be involved with all computer management aspects of services remotely and asked to manage all paperwork and drafting of service contracts . This is a contract to full time position and a chance to be with an organization that prides itself on the tenure of its employees . Requirments : Preferred : NUM + years of prior Outbound Customer Service experience or QC experience Intermediate Word Intermediate Excel About FTB LTD. . We run casino tournaments , complex and simple . We will provide you with all the necessary things that required to bring that poker competition you see on TV right into your private place . Our service is excellent for enhancing your Friday night poker game , bachelor/batchelorette parties , birthday parties , or charity events . We can offer all you will need for your poker party , from Hold ‘ Em tables , cards , casino quality chips , professional dealers , and competition directors to make sure everything runs perfect . We will even provide catering for the event . All you need to do is sit back and enjoy playing poker . Please provide your resume to apply ."
